Date,Open,High,Low,Close,Volume,openinterest,predict,target_price,predict_price
1999-05-26,43.4226,44.2287,42.0791,44.054,26772000,0,0.0,44.054,43.785
1999-05-27,43.8794,44.6519,43.3151,44.0137,23334800,0,0.0265,44.0137,44.0557
1999-05-28,44.2824,44.9811,43.7182,44.7392,12969800,0,-0.0153,44.7392,45.1783
1999-06-01,44.6586,44.8736,43.5032,43.745,6960200,0,0.0312,43.745,44.0527
1999-06-02,43.7182,44.7124,42.6232,44.484,11996600,0,-0.029,44.484,45.1114
1999-06-03,44.8199,44.8199,43.5838,43.8525,11147800,0,0.0254,43.8525,43.1922
1999-06-04,44.175,45.3505,44.175,45.196,12987200,0,0.0251,45.196,44.9662
1999-06-07,45.5118,46.4254,45.411,46.1365,11491800,0,-0.0212,46.1365,46.332
1999-06-08,46.244,46.459,44.746,44.9811,8134800,0,0.0216,44.9811,45.1596
1999-06-09,45.1423,45.8611,45.1154,45.7334,8384400,0,-0.0202,45.7334,45.9537
1999-06-10,45.2498,45.5185,44.6654,45.2095,9392400,0,-0.021,45.2095,44.8099
1999-06-11,45.5185,45.5655,44.1212,44.5243,16567600,0,-0.0175,44.5243,44.2581
1999-06-14,44.6855,44.6855,43.5838,43.6846,14136800,0,0.0193,43.6846,43.7461
1999-06-15,43.7921,44.5982,43.6644,44.3362,9147800,0,0.0251,44.3362,44.5273
1999-06-16,45.4379,46.6135,45.3841,46.6135,15060200,0,0.0187,46.6135,45.4505
1999-06-17,46.0021,47.3457,46.0021,47.1307,16278200,0,0.0005,47.1307,47.4829
1999-06-18,46.7008,47.48,46.6202,47.3457,5392800,0,0.025,47.3457,47.1559
1999-06-21,47.6681,48.7899,47.5875,48.7631,10565200,0,-0.0212,48.7631,48.5294
1999-06-22,48.4742,49.0922,47.2919,47.2919,10862800,0,0.0216,47.2919,47.7305
1999-06-23,47.2986,48.1518,46.9963,48.0376,9607000,0,-0.021,48.0376,48.3145
1999-06-24,48.0174,48.0443,46.862,47.0837,14988800,0,0.0003,47.0837,47.0266
1999-06-25,47.3994,47.7756,46.5933,47.0232,8635600,0,0.0194,47.0232,47.0966
1999-06-28,47.4263,48.2055,47.0366,48.1383,7666200,0,0.0194,48.1383,47.9344
1999-06-29,48.098,48.9848,47.8562,48.7967,9000400,0,0.0192,48.7967,49.0711
1999-06-30,48.8437,51.5375,48.266,49.5491,19467600,0,0.0006,49.5491,49.7319
1999-07-01,49.7103,50.1671,48.8504,49.8849,6822600,0,0.0194,49.8849,49.577
1999-07-02,49.8715,50.5701,49.8715,50.5164,3302000,0,0.0005,50.5164,50.8516
1999-07-06,50.7851,51.2956,49.9252,50.1939,8794800,0,0.001,50.1939,50.5402
1999-07-07,50.1671,50.4895,49.8177,50.2745,10520000,0,0.0155,50.2745,50.2425
1999-07-08,50.2745,51.1546,50.0327,50.9463,11225000,0,0.0177,50.9463,51.0549
1999-07-09,51.1344,51.5106,50.7582,51.4568,4206800,0,0.001,51.4568,51.8487
1999-07-12,51.6449,51.9136,50.8926,51.1881,7816200,0,0.0005,51.1881,51.5059
1999-07-13,50.9463,51.1344,50.5432,50.9463,6230000,0,0.0155,50.9463,51.2151
1999-07-14,51.4568,51.9136,50.7313,51.8129,6909400,0,0.0021,51.8129,51.7371
1999-07-15,51.9943,52.2898,51.7054,52.2898,6539800,0,0.0005,52.2898,51.9215
1999-07-16,52.3167,53.0691,52.2966,52.7735,4913800,0,-0.0164,52.7735,52.317
1999-07-19,52.9885,52.9885,52.0278,52.2361,6833000,0,-0.0209,52.2361,51.909
1999-07-20,51.5979,51.6718,50.0864,50.2208,14837400,0,0.0002,50.2208,51.1449
1999-07-21,50.3283,50.8993,49.9252,50.4627,10980400,0,-0.0209,50.4627,50.2308
1999-07-22,50.4626,50.4626,49.0385,49.1796,15148400,0,-0.0005,49.1796,49.4085
1999-07-23,49.549,49.7573,48.7429,49.2535,12115000,0,-0.021,49.2535,49.1571
1999-07-26,48.5817,49.1191,47.9637,48.0443,10720000,0,0.0251,48.0443,48.2182
1999-07-27,49.0116,49.764,48.5951,49.0116,13732800,0,0.0194,49.0116,49.2518
1999-07-28,49.6028,50.2477,48.9646,49.9723,10161800,0,-0.021,49.9723,49.9613
1999-07-29,49.0385,49.4416,48.4205,48.9042,13033800,0,0.0005,48.9042,48.9206
1999-07-30,49.1191,49.6565,48.5884,48.6623,10947400,0,0.0011,48.6623,48.9299
1999-08-02,48.7429,49.7103,48.3399,48.528,9642400,0,0.0004,48.528,48.7157
1999-08-03,49.193,49.1997,47.5069,48.2123,13005000,0,-0.0287,48.2123,48.5452
1999-08-04,48.2122,48.575,47.2986,47.339,13227600,0,0.025,47.339,46.8285
1999-08-05,47.3457,48.0913,46.2171,48.0913,18695200,0,-0.0091,48.0913,48.5225
1999-08-06,47.7487,48.6355,47.2382,47.5741,12392200,0,-0.0289,47.5741,47.6541
1999-08-09,47.7487,47.8831,46.8687,46.9628,7983400,0,0.0004,46.9628,46.1993
1999-08-10,46.8351,47.1777,45.5185,46.5396,16767200,0,0.0271,46.5396,46.9826
1999-08-11,47.3726,48.1518,46.6605,48.0712,13101400,0,-0.0299,48.0712,47.8009
1999-08-12,48.2593,48.5817,47.3994,47.5069,12715000,0,0.0251,47.5069,46.6355
1999-08-13,48.5011,49.6297,48.4205,49.5759,14342600,0,0.0006,49.5759,48.7009
1999-08-16,49.549,50.1402,49.2266,49.9723,11470600,0,0.0011,49.9723,49.6039
1999-08-17,50.4089,50.4626,49.3072,50.2208,11408400,0,-0.021,50.2208,50.0265
1999-08-18,49.979,50.597,49.4684,49.6565,7035200,0,-0.0198,49.6565,49.1639
1999-08-19,49.1997,49.549,48.7496,49.0654,10157800,0,0.0194,49.0654,48.6717
1999-08-20,49.1191,49.8446,48.8504,49.8446,6920800,0,0.0194,49.8446,50.0161
1999-08-23,50.3014,51.43,50.1872,51.43,9652000,0,0.0005,51.43,50.8105
1999-08-24,51.0538,52.3436,50.953,51.7793,13891400,0,0.0196,51.7793,51.4567
1999-08-25,52.1017,53.0959,51.5375,52.881,11352000,0,-0.0177,52.881,52.7962
1999-08-26,52.881,53.0691,51.9203,52.001,9753000,0,-0.0035,52.001,51.9433
1999-08-27,52.3906,52.3973,51.3493,51.4837,9635400,0,-0.0212,51.4837,51.8178
1999-08-30,51.6987,51.8599,50.6239,50.7582,10141600,0,0.0182,50.7582,50.3935
1999-08-31,51.1075,51.6449,49.979,51.3225,14590400,0,0.0021,51.3225,51.6832
1999-09-01,51.645,52.1286,51.3225,51.692,10752000,0,0.0021,51.692,51.4301
1999-09-02,50.7314,51.7793,50.6239,51.5106,14583200,0,0.0251,51.5106,51.8003
1999-09-03,52.9884,53.8953,52.8004,53.8752,14195400,0,0.0005,53.8752,52.8052
1999-09-07,53.7677,54.3051,53.5527,53.6334,9009000,0,-0.0209,53.6334,53.9032
1999-09-08,53.3109,53.8483,52.4779,52.9079,14303400,0,0.0194,52.9079,52.513
1999-09-09,52.9347,53.7946,52.666,53.6602,12677600,0,0.0181,53.6602,53.9331
1999-09-10,54.3857,54.8089,53.7677,54.2782,10251000,0,-0.021,54.2782,54.6335
1999-09-13,54.2245,54.332,53.3378,53.6266,7240800,0,0.001,53.6266,53.136
1999-09-14,53.4184,54.2984,53.3109,53.9222,10022600,0,-0.0209,53.9222,53.6781
1999-09-15,54.594,54.594,52.8272,52.881,16096000,0,-0.0018,52.881,52.7958
1999-09-16,52.8541,53.3378,51.7591,52.8541,15371000,0,0.0196,52.8541,52.7836
1999-09-17,53.3378,54.547,53.2572,54.4395,14506400,0,0.0005,54.4395,53.8876
1999-09-20,54.6007,54.8156,54.1976,54.5671,6187200,0,-0.0212,54.5671,54.4648
1999-09-21,54.0901,54.1976,53.1027,53.2572,12265800,0,0.0194,53.2572,53.4116
1999-09-22,53.3378,54.1036,52.6929,53.8215,12441800,0,-0.0287,53.8215,54.2891
1999-09-23,54.3857,54.4932,51.2755,51.5912,19766000,0,-0.0022,51.5912,52.2767
1999-09-24,51.2688,51.8599,50.4089,51.6584,23570800,0,0.0005,51.6584,51.4751
1999-09-27,52.3973,52.7735,51.8599,52.0211,12608800,0,0.0005,52.0211,51.683
1999-09-28,51.7591,52.4511,50.6507,52.263,20622000,0,-0.0168,52.263,52.0453
1999-09-29,52.263,52.6391,51.215,51.215,15557000,0,0.0192,51.215,51.3849
1999-09-30,51.6987,52.2898,51.0538,51.7524,17604200,0,0.0005,51.7524,52.1972
1999-10-01,51.0538,51.7726,50.5164,51.7726,19607400,0,0.025,51.7726,51.777
1999-10-04,52.048,53.1228,51.7524,52.9347,12434200,0,0.0005,52.9347,53.0669
1999-10-05,53.1228,53.9558,52.1823,53.3109,19526400,0,0.0207,53.3109,52.9626
1999-10-06,53.6333,54.4596,52.8205,54.379,19098200,0,0.0005,54.379,54.4138
1999-10-07,54.6813,54.9433,53.8483,54.2514,22013600,0,0.023,54.2514,54.4076
1999-10-08,54.0364,54.9769,53.3109,54.8224,22523200,0,0.0223,54.8224,55.4966
1999-10-11,54.9769,55.6218,54.8425,55.5949,13016000,0,-0.0213,55.5949,56.0455
1999-10-12,55.4068,55.8502,54.1708,54.332,20182800,0,-0.0287,54.332,54.4107
1999-10-13,53.714,54.3588,52.5048,52.7197,22570600,0,0.0021,52.7197,52.7726
1999-10-14,52.9079,53.4184,52.048,53.0489,22130400,0,-0.0287,53.0489,52.8299
1999-10-15,51.6987,52.451,51.168,51.4837,33703000,0,-0.0212,51.4837,51.5263
1999-10-18,51.5375,51.7256,49.3677,50.8321,24714800,0,0.0024,50.8321,50.3935
1999-10-19,51.383,51.6449,50.2477,51.1075,26657200,0,0.0196,51.1075,50.956
1999-10-20,51.8868,53.0892,51.3762,52.666,22486400,0,0.0264,52.666,52.1113
1999-10-21,51.8062,53.5259,51.43,53.5259,22454800,0,0.0002,53.5259,54.0587
1999-10-22,53.8416,54.3857,53.0959,53.284,16589400,0,0.0005,53.284,53.5361
1999-10-25,53.0422,53.8953,52.8272,53.3109,13855400,0,-0.0019,53.3109,53.3124
1999-10-26,53.9558,54.2514,52.7735,52.881,13542400,0,0.0011,52.881,53.2111
1999-10-27,52.7466,52.9885,51.9741,52.8004,15225200,0,0.0194,52.8004,52.9374
1999-10-28,53.6333,54.8156,53.1497,54.6276,14103800,0,0.0263,54.6276,53.8235
1999-10-29,55.8904,56.9653,55.7024,56.5353,19000000,0,0.001,56.5353,56.0649
1999-11-01,56.5353,57.2071,56.1659,56.2398,9681800,0,0.0009,56.2398,56.5892
1999-11-02,56.5354,57.234,56.0584,56.2734,12834800,0,0.0194,56.2734,56.2907
1999-11-03,57.0728,57.7177,56.9116,57.3952,18752600,0,0.0193,57.3952,57.3638
1999-11-04,58.1946,58.3088,57.4221,58.0401,20048600,0,0.0194,58.0401,58.5024
1999-11-05,59.2224,59.518,58.6312,58.6312,15134600,0,0.0193,58.6312,59.1648
1999-11-08,58.8462,60.0218,58.6581,59.8135,10890800,0,0.0009,59.8135,59.7623
1999-11-09,60.2972,60.4047,58.9,59.4105,14629800,0,0.0193,59.4105,59.8659
1999-11-10,59.4374,60.7003,59.1687,60.1897,16561000,0,0.0194,60.1897,60.5566
1999-11-11,60.8346,61.3452,60.2972,61.2646,18501400,0,0.0194,61.2646,61.356
1999-11-12,61.587,62.1244,59.6523,62.0707,28646600,0,0.0007,62.0707,62.4517
1999-11-15,62.1244,62.3394,61.6407,61.9497,10909400,0,0.0193,61.9497,62.1143
1999-11-16,62.1781,63.8172,61.9094,63.5216,19126400,0,-0.0102,63.5216,63.1448
1999-11-17,63.5217,63.7971,62.3394,62.6618,21683600,0,0.0193,62.6618,62.8741
1999-11-18,63.0917,64.583,62.7155,64.583,17738400,0,0.001,64.583,63.8706
1999-11-19,64.3009,65.2682,64.0591,65.1608,17939400,0,-0.021,65.1608,64.6449
1999-11-22,65.2951,66.6386,64.1666,64.1666,18841800,0,0.0003,64.1666,63.7911
1999-11-23,65.725,65.7788,63.8441,64.4621,24047600,0,0.0181,64.4621,64.1836
1999-11-24,64.6502,66.8469,63.9785,66.5849,18617800,0,0.0016,66.5849,65.6279
1999-11-26,67.4179,67.7403,66.5312,66.7999,8045200,0,-0.0212,66.7999,66.6888
1999-11-29,66.6655,67.2298,65.6176,65.6982,20485200,0,-0.0212,65.6982,65.3854
1999-11-30,65.8325,65.94,63.1992,63.1992,23702400,0,0.0215,63.1992,64.307
1999-12-01,63.8978,64.892,63.4142,64.5696,23205800,0,0.0194,64.5696,64.5589
1999-12-02,64.8114,66.7461,64.7711,66.6185,17229200,0,0.0254,66.6185,65.8208
1999-12-03,68.1971,68.9495,67.8478,68.0359,21444600,0,0.0005,68.0359,68.3103
1999-12-06,68.2979,69.2182,67.6597,68.6539,16018400,0,-0.0017,68.6539,68.0717
1999-12-07,68.8689,69.1376,67.7873,68.6539,23397000,0,-0.021,68.6539,68.5389
1999-12-08,68.674,69.2115,67.6597,67.8209,19563000,0,0.0011,67.8209,67.2108
1999-12-09,68.7882,69.1644,66.4236,68.1433,28445400,0,0.0002,68.1433,67.8987
1999-12-10,68.7077,68.9495,67.1761,68.7077,20428400,0,0.0182,68.7077,68.1583
1999-12-13,68.4725,69.937,68.1702,69.6414,16209200,0,-0.021,69.6414,69.9598
1999-12-14,69.4332,69.8362,67.9284,68.3852,27760200,0,0.0183,68.3852,68.1758
1999-12-15,67.606,69.7019,67.0148,69.7019,31797200,0,0.0216,69.7019,69.6386
1999-12-16,70.6155,71.5828,70.293,71.4216,27219600,0,0.0005,71.4216,71.209
1999-12-17,72.6576,72.9801,71.7373,72.0396,23892400,0,0.0249,72.0396,71.4597
1999-12-20,72.577,73.3025,71.959,72.98,15392000,0,0.0193,72.98,73.8349
1999-12-21,73.195,76.9031,72.7785,76.9031,26003800,0,0.0007,76.9031,74.3879
1999-12-22,76.6882,76.7957,75.1834,76.6613,22313600,0,0.0193,76.6613,76.9538
1999-12-23,77.2726,78.0317,76.5269,77.5749,17543600,0,0.001,77.5749,78.1402
1999-12-27,77.6555,77.6824,75.5865,77.1181,19281800,0,0.0009,77.1181,77.6491
1999-12-28,77.1718,77.8167,76.1508,76.6344,15346400,0,0.0193,76.6344,77.1881
1999-12-29,77.3868,79.5364,77.2793,79.5364,16512600,0,-0.0283,79.5364,78.1128
1999-12-30,80.5037,80.6112,78.6766,78.6766,21887000,0,0.0005,78.6766,77.289
1999-12-31,79.6439,80.1276,78.5691,78.5691,14464400,0,0.0251,78.5691,78.718
2000-01-03,82.7071,82.7071,78.0317,81.4711,36345200,0,-0.0299,81.4711,80.5438
2000-01-04,79.1065,80.3963,75.6134,75.8821,33786600,0,-0.0287,75.8821,79.0378
2000-01-05,75.2372,77.0643,72.4426,73.9474,42496600,0,-0.0381,73.9474,73.7042
2000-01-06,74.6998,75.6671,68.5733,68.8689,37134800,0,0.0574,68.8689,71.1332
2000-01-07,71.3141,77.3868,70.9379,77.3868,28138200,0,0.0234,77.3868,72.8232
2000-01-10,78.2467,80.7725,77.3331,79.5364,29675600,0,-0.0392,79.5364,79.1962
2000-01-11,78.8915,79.8588,74.8072,75.6671,32546600,0,-0.016,75.6671,76.4169
2000-01-12,76.527,76.7352,73.9474,74.0011,29050000,0,0.0539,74.0011,74.4586
2000-01-13,76.097,78.6766,74.8744,78.4616,25165200,0,0.028,78.4616,77.9867
2000-01-14,79.9663,80.5037,79.1065,80.2888,21898600,0,0.0005,80.2888,80.6577
2000-01-18,79.1602,81.2024,78.6228,80.7187,16752400,0,0.0264,80.7187,80.3314
2000-01-19,80.3896,82.5459,79.476,82.5459,19006000,0,-0.0039,82.5459,82.8532
2000-01-20,82.116,83.2983,80.8329,81.7398,25958000,0,0.0182,81.7398,82.2216
2000-01-21,82.9758,83.0296,81.7398,82.7609,18698200,0,-0.0215,82.7609,83.2292
2000-01-24,83.7819,83.9432,78.2198,78.784,28340400,0,0.0268,78.784,80.9852
2000-01-25,78.999,80.9269,76.8762,79.9663,33276200,0,-0.03,79.9663,80.8946
2000-01-26,80.1814,80.2351,76.527,76.7419,23095600,0,0.0164,76.7419,77.5678
2000-01-27,78.8916,79.5364,75.3447,77.8705,30739200,0,-0.0383,77.8705,77.9995
2000-01-28,77.3868,77.7898,72.8726,73.9474,35313800,0,0.0375,73.9474,74.8917
2000-01-31,73.8399,77.3868,71.7977,77.1181,36014600,0,0.0477,77.1181,76.7182
2000-02-01,76.9837,79.5364,76.0433,79.1871,26417600,0,1e-04,79.1871,80.7992
2000-02-02,79.3214,81.4442,79.1871,79.8588,26169200,0,0.0283,79.8588,79.1984
2000-02-03,81.0949,83.0833,79.3483,82.9758,30579800,0,0.0007,82.9758,82.1149
2000-02-04,83.4058,84.4739,82.734,83.5401,26640000,0,0.0236,83.5401,83.0339
2000-02-07,83.6207,84.803,82.7609,84.6956,17761000,0,0.0251,84.6956,85.5138
2000-02-08,85.4479,88.4574,85.4479,88.2424,21999400,0,-0.0299,88.2424,86.8242
2000-02-09,87.7588,87.873,84.9105,85.1255,27258200,0,0.0207,85.1255,85.6069
2000-02-10,85.8241,87.92,84.7426,87.92,26341600,0,-0.0177,87.92,86.8899
2000-02-11,87.7588,87.7588,84.2657,85.8779,24876000,0,-0.0003,85.8779,86.3611
2000-02-14,85.9786,85.9853,84.0507,85.7704,22814600,0,0.001,85.7704,85.8531
2000-02-15,85.0717,86.5227,82.4384,86.3884,30572800,0,-1e-04,86.3884,85.8525
2000-02-16,85.9047,87.4363,85.3942,85.9853,25310600,0,0.0194,85.9853,86.3809
2000-02-17,87.0064,88.7799,85.6629,87.8125,30080200,0,-0.0381,87.8125,87.6515
2000-02-18,88.2425,88.5649,84.6418,84.6418,25271200,0,0.0003,84.6418,84.4707
2000-02-22,85.1255,85.9316,82.7609,84.9105,37226200,0,0.0271,84.9105,84.6646
2000-02-23,85.7099,90.2846,85.2598,89.6397,32170800,0,0.0268,89.6397,87.2117
2000-02-24,90.1771,91.8364,87.7051,91.5744,48868200,0,-0.0299,91.5744,92.0411
2000-02-25,91.3057,92.4342,89.3173,89.4785,32617600,0,0.0006,89.4785,88.8394
2000-02-28,88.7799,90.8758,86.4153,89.4248,38216200,0,0.0508,89.4248,89.5334
2000-02-29,90.9294,92.0849,90.2308,91.7893,23978600,0,0.0019,91.7893,93.9656
2000-03-01,92.2192,93.3478,91.5744,92.5417,24468400,0,-0.0212,92.5417,91.967
2000-03-02,92.9179,93.0254,90.0697,90.3988,32739200,0,0.0338,90.3988,90.5821
2000-03-03,92.8642,95.5512,92.0043,95.4975,32017200,0,0.0008,95.4975,93.4516
2000-03-06,96.0886,97.3516,94.7989,96.2499,23268400,0,-0.0287,96.2499,95.5777
2000-03-07,97.8621,97.9158,93.509,94.7988,39471000,0,0.0008,94.7988,93.4874
2000-03-08,95.4437,96.3036,91.3863,95.6587,43512600,0,0.0221,95.6587,94.8751
2000-03-09,95.6318,99.3131,93.8046,98.8831,30101400,0,-0.0003,98.8831,97.7714
2000-03-10,98.7757,100.1192,97.6001,98.4532,29750600,0,-0.0212,98.4532,98.8523
2000-03-13,94.5839,98.1308,94.1808,95.8737,37544200,0,-0.039,95.8737,96.3685
2000-03-14,96.9484,97.4859,90.2846,92.3267,39106800,0,-0.029,92.3267,92.1356
2000-03-15,91.5743,92.0043,87.5975,88.4574,51202600,0,0.0271,88.4574,89.6456
2000-03-16,90.6071,93.939,86.8452,93.5091,55282200,0,0.028,93.5091,90.8548
2000-03-17,92.8641,95.4974,92.8104,95.2825,31422400,0,-0.0383,95.2825,96.1263
2000-03-20,95.4437,95.8736,91.3594,92.5954,21167200,0,0.0376,92.5954,91.6377
2000-03-21,91.252,96.2499,89.0486,96.0886,33435100,0,0.0201,96.0886,96.077
2000-03-22,97.5934,99.7161,95.5512,98.0233,24370200,0,0.0268,98.0233,98.0182
2000-03-23,98.4398,101.2477,97.6471,99.743,19227400,0,0.0336,99.743,100.6493
2000-03-24,101.0193,103.6123,98.8966,101.0865,22063000,0,0.0008,101.0865,103.0978
2000-03-27,101.4627,102.7524,100.7103,101.2477,11752600,0,-0.0212,101.2477,101.1683
2000-03-28,100.5894,101.3015,97.2709,98.6682,18336300,0,-0.0388,98.6682,99.1038
2000-03-29,99.2056,99.2593,94.5839,94.5839,27189500,0,-0.0299,94.5839,94.8389
2000-03-30,92.2193,96.9485,88.9948,92.2193,42328700,0,0.0271,92.2193,91.759
2000-03-31,92.9851,95.1213,89.4247,94.1539,31349900,0,-0.0391,94.1539,94.7222
2000-04-03,92.6626,93.8315,86.6302,88.5111,31551300,0,0.0017,88.5111,90.4679
2000-04-04,89.1023,89.371,75.9358,87.6513,66213000,0,-0.0184,87.6513,88.6589
2000-04-05,83.8357,89.371,82.7609,86.0928,37631500,0,0.0376,86.0928,86.0379
2000-04-06,88.0275,89.3173,85.7704,88.135,30499900,0,0.0547,88.135,89.3299
2000-04-07,89.5322,92.3267,88.2424,91.6818,20645500,0,-0.0383,91.6818,92.9599
2000-04-10,92.5417,92.5955,85.3405,86.0928,26988200,0,-0.0299,86.0928,88.1748
2000-04-11,83.5132,87.2751,81.7398,84.0506,34497100,0,-0.0392,84.0506,83.5215
2000-04-12,83.9432,84.9105,77.6018,79.1065,34824400,0,-0.0392,79.1065,80.7541
2000-04-13,79.8051,82.5459,75.6671,75.6671,46330500,0,-0.0392,75.6671,76.0038
2000-04-14,74.0011,76.097,67.0685,69.1107,60851300,0,0.0574,69.1107,72.6993
2000-04-17,67.082,77.3868,67.0686,77.0644,55398500,0,0.0222,77.0644,73.0789
2000-04-18,76.9434,79.9664,75.1297,79.1065,36260900,0,-0.0392,79.1065,78.7778
2000-04-19,79.5364,80.5038,76.5807,76.6882,28082500,0,-0.0155,76.6882,76.0038
2000-04-20,77.7092,78.2198,74.0011,75.0222,21255600,0,-0.039,75.0222,75.5005
2000-04-24,71.744,73.3025,68.6808,72.8726,31190900,0,0.0543,72.8726,72.0971
2000-04-25,74.3773,77.8167,73.9474,77.7899,28663200,0,-0.0392,77.7899,76.828
2000-04-26,77.9242,79.4692,74.9147,75.1297,25688300,0,0.0376,75.1297,74.7389
2000-04-27,72.2277,79.523,70.723,78.4616,37010400,0,0.0512,78.4616,77.9546
2000-04-28,80.45,81.4711,79.214,81.4711,24828400,0,0.0019,81.4711,82.4788
2000-05-01,82.331,83.2983,81.0412,82.2235,23205700,0,-0.0391,82.2235,81.6288
2000-05-02,81.5786,82.2235,77.1718,77.4943,20307900,0,-0.0265,77.4943,79.0046
2000-05-03,76.9569,77.6018,73.5309,76.6344,26589700,0,0.0013,76.6344,75.4398
2000-05-04,76.527,78.0317,75.3447,76.7957,17750700,0,0.0253,76.7957,76.7354
2000-05-05,75.7746,79.3752,75.694,78.6228,20571200,0,-0.0392,78.6228,78.7355
2000-05-08,77.8167,78.0317,75.4521,75.5596,13903000,0,-0.0299,75.5596,75.5391
2000-05-09,76.097,76.6344,72.4964,73.9474,19825800,0,-0.0392,73.9474,73.3029
2000-05-10,72.5501,73.0741,68.3583,68.5733,34847500,0,0.0543,68.5733,71.0471
2000-05-11,71.1529,73.3025,69.5406,72.7651,24709700,0,0.0017,72.7651,72.2941
2000-05-12,73.41,75.2909,72.2277,72.7651,17832000,0,0.0334,72.7651,72.8893
2000-05-15,72.9263,76.2045,71.0454,75.9358,17950800,0,0.0375,75.9358,75.1989
2000-05-16,77.3868,78.6766,75.7208,78.0854,23758800,0,-0.0293,78.0854,78.7801
2000-05-17,76.7419,77.8167,75.4521,76.4732,20339400,0,-0.0388,76.4732,75.7976
2000-05-18,76.527,76.836,73.41,73.7324,19063000,0,-0.03,73.7324,73.5053
2000-05-19,72.0127,73.0875,69.9168,70.2393,28178100,0,1e-04,70.2393,71.5208
2000-05-22,70.1855,70.7229,64.9861,70.1855,43879800,0,-0.0392,70.1855,70.2458
2000-05-23,69.9706,71.0454,63.8441,64.3278,31898500,0,0.0336,64.3278,67.4328
2000-05-24,64.489,68.6808,62.1244,68.3583,49476000,0,-0.0391,68.3583,66.4913
2000-05-25,69.0032,70.7229,65.7788,66.8536,29632700,0,-0.0026,66.8536,65.6822
2000-05-26,66.8536,68.1434,65.1339,66.8536,18203200,0,0.0545,66.8536,66.6821
2000-05-30,68.7883,73.8937,68.7883,73.5712,31590400,0,-0.0392,73.5712,70.4946
2000-05-31,72.6307,74.5251,71.1528,71.4753,29675400,0,0.0339,71.4753,70.6856
2000-06-01,73.2487,75.9895,72.2277,75.1297,28993500,0,0.028,75.1297,73.8971
2000-06-02,79.6439,80.7725,70.9379,80.5038,31677200,0,0.0017,80.5038,77.2325
2000-06-05,79.3215,81.9548,78.999,80.7053,23784300,0,-0.0198,80.7053,80.6389
2000-06-06,80.1276,81.6861,78.1392,78.4616,23200500,0,0.0373,78.4616,79.1084
