Date,Open,High,Low,Close,Volume,openinterest,predict,target_price,predict_price
1999-04-13,47.9637,48.0712,46.647,47.0232,9962200,0,-0.0171,47.9637,
1999-04-14,47.6144,47.6681,45.149,45.411,21253800,0,-0.0549,47.6144,47.1442
1999-04-15,45.5722,46.1029,43.96,46.029,17650600,0,0.0025,45.5722,44.9991
1999-04-16,45.9215,45.9215,44.4437,44.6855,17274000,0,-0.0211,45.9215,45.6846
1999-04-19,44.9811,45.3573,42.1395,42.5896,19460600,0,-0.0556,44.9811,44.9504
1999-04-20,42.4015,43.9063,41.9985,43.5569,17413600,0,0.0333,42.4015,42.4808
1999-04-21,43.96,45.7335,43.3689,45.7066,10940400,0,0.0506,43.96,43.8133
1999-04-22,46.1365,47.077,45.8342,46.9426,13630600,0,0.0171,46.1365,46.1829
1999-04-23,46.7008,47.9099,46.2171,47.5606,7064400,0,0.0172,46.7008,46.9232
1999-04-26,47.8831,49.0116,47.7286,48.6556,5421000,0,0.0172,47.8831,47.5054
1999-04-27,49.0116,49.2535,47.2987,47.91,16482800,0,-0.022,49.0116,48.708
1999-04-28,47.5069,47.6681,46.0626,46.2708,7676800,0,-0.0226,47.5069,47.9348
1999-04-29,46.0559,46.3246,44.9273,45.8946,19148200,0,-0.003,46.0559,46.4315
1999-04-30,46.5396,46.7814,44.5512,46.1903,15295200,0,-0.0074,46.5396,45.9194
1999-05-03,46.0559,46.244,45.1759,45.9484,11109800,0,-0.006,46.0559,46.1966
1999-05-04,46.029,46.7545,44.9542,45.2229,15428400,0,-0.0151,46.029,45.78
1999-05-05,45.2498,46.5933,43.8794,46.5933,12642600,0,0.0159,45.2498,45.3336
1999-05-06,46.1634,46.5664,44.4705,44.9005,15173400,0,-0.0341,46.1634,45.9698
1999-05-07,45.3035,45.6797,44.3362,45.5453,16430400,0,0.0145,45.3035,44.5883
1999-05-10,45.8409,46.3111,45.3035,46.0021,10604200,0,0.0082,45.8409,45.9612
1999-05-11,46.3784,46.9695,46.1097,46.7277,8800800,0,0.0124,46.3784,46.219
1999-05-12,46.9426,47.8562,45.5722,47.695,12507400,0,0.0172,46.9426,46.9539
1999-05-13,48.0712,48.1518,46.5933,46.8083,9864000,0,-0.0328,48.0712,47.7514
1999-05-14,45.8947,46.4321,45.5722,45.9216,12205400,0,0.0058,45.8947,46.4943
1999-05-17,45.5185,46.8889,45.0684,46.7478,9906800,0,0.0329,45.5185,46.1604
1999-05-18,46.7008,46.9695,46.0022,46.5396,9267800,0,0.0023,46.7008,47.0167
1999-05-19,46.7277,47.2113,46.0022,47.1845,7985600,0,0.0068,46.7277,46.8103
1999-05-20,47.2852,47.2852,45.814,45.8879,5997200,0,-0.0324,47.2852,47.0454
1999-05-21,46.029,46.1634,45.2229,45.4647,10958600,0,-0.0128,46.029,45.7515
1999-05-24,45.5454,45.626,44.0137,44.3093,9569800,0,-0.0328,45.5454,45.4403
1999-05-25,44.2556,44.9005,42.6702,42.8583,17771200,0,-0.0309,44.2556,44.0514
1999-05-26,43.4226,44.2287,42.0791,44.054,26772000,0,0.0172,43.4226,42.8865
1999-05-27,43.8794,44.6519,43.3151,44.0137,23334800,0,0.0074,43.8794,44.1707
1999-05-28,44.2824,44.9811,43.7182,44.7392,12969800,0,0.0075,44.2824,44.2043
1999-06-01,44.6586,44.8736,43.5032,43.745,6960200,0,-0.0213,44.6586,44.6151
1999-06-02,43.7182,44.7124,42.6232,44.484,11996600,0,0.0172,43.7182,43.706
1999-06-03,44.8199,44.8199,43.5838,43.8525,11147800,0,-0.0219,44.8199,44.4714
1999-06-04,44.175,45.3505,44.175,45.196,12987200,0,0.0242,44.175,43.8379
1999-06-07,45.5118,46.4254,45.411,46.1365,11491800,0,0.0171,45.5118,45.2445
1999-06-08,46.244,46.459,44.746,44.9811,8134800,0,-0.0324,46.244,46.2878
1999-06-09,45.1423,45.8611,45.1154,45.7334,8384400,0,0.0112,45.1423,44.744
1999-06-10,45.2498,45.5185,44.6654,45.2095,9392400,0,-0.003,45.2498,45.6485
1999-06-11,45.5185,45.5655,44.1212,44.5243,16567600,0,-0.022,45.5185,45.1134
1999-06-14,44.6855,44.6855,43.5838,43.6846,14136800,0,-0.0217,44.6855,44.5171
1999-06-15,43.7921,44.5982,43.6644,44.3362,9147800,0,0.0134,43.7921,43.7162
1999-06-16,45.4379,46.6135,45.3841,46.6135,15060200,0,0.032,45.4379,44.3769
1999-06-17,46.0021,47.3457,46.0021,47.1307,16278200,0,0.0242,46.0021,46.8898
1999-06-18,46.7008,47.48,46.6202,47.3457,5392800,0,0.0172,46.7008,47.1159
1999-06-21,47.6681,48.7899,47.5875,48.7631,10565200,0,0.0242,47.6681,47.5054
1999-06-22,48.4742,49.0922,47.2919,47.2919,10862800,0,-0.0225,48.4742,48.8222
1999-06-23,47.2986,48.1518,46.9963,48.0376,9607000,0,0.0172,47.2986,47.3851
1999-06-24,48.0174,48.0443,46.862,47.0837,14988800,0,-0.0154,48.0174,48.1135
1999-06-25,47.3994,47.7756,46.5933,47.0232,8635600,0,-0.0051,47.3994,47.2773
1999-06-28,47.4263,48.2055,47.0366,48.1383,7666200,0,0.0171,47.4263,47.16
1999-06-29,48.098,48.9848,47.8562,48.7967,9000400,0,0.0172,48.098,48.235
1999-06-30,48.8437,51.5375,48.266,49.5491,19467600,0,0.0088,48.8437,48.9267
1999-07-01,49.7103,50.1671,48.8504,49.8849,6822600,0,0.0078,49.7103,49.2729
1999-07-02,49.8715,50.5701,49.8715,50.5164,3302000,0,0.0125,49.8715,50.0958
1999-07-06,50.7851,51.2956,49.9252,50.1939,8794800,0,-0.0086,50.7851,50.4973
1999-07-07,50.1671,50.4895,49.8177,50.2745,10520000,0,0.0075,50.1671,50.3469
1999-07-08,50.2745,51.1546,50.0327,50.9463,11225000,0,0.0134,50.2745,50.5412
1999-07-09,51.1344,51.5106,50.7582,51.4568,4206800,0,0.0066,51.1344,50.9459
1999-07-12,51.6449,51.9136,50.8926,51.1881,7816200,0,-0.0073,51.6449,51.4743
1999-07-13,50.9463,51.1344,50.5432,50.9463,6230000,0,0.0058,50.9463,51.269
1999-07-14,51.4568,51.9136,50.7313,51.8129,6909400,0,0.0072,51.4568,51.2436
1999-07-15,51.9943,52.2898,51.7054,52.2898,6539800,0,0.0066,51.9943,51.8272
1999-07-16,52.3167,53.0691,52.2966,52.7735,4913800,0,0.0078,52.3167,52.3361
1999-07-19,52.9885,52.9885,52.0278,52.2361,6833000,0,-0.0286,52.9885,52.7261
1999-07-20,51.5979,51.6718,50.0864,50.2208,14837400,0,-0.0324,51.5979,51.4737
1999-07-21,50.3283,50.8993,49.9252,50.4627,10980400,0,-0.0044,50.3283,49.9243
1999-07-22,50.4626,50.4626,49.0385,49.1796,15148400,0,-0.0221,50.4626,50.1093
1999-07-23,49.549,49.7573,48.7429,49.2535,12115000,0,-0.0124,49.549,49.3485
1999-07-26,48.5817,49.1191,47.9637,48.0443,10720000,0,-0.0063,48.5817,48.9343
1999-07-27,49.0116,49.764,48.5951,49.0116,13732800,0,0.003,49.0116,48.2736
1999-07-28,49.6028,50.2477,48.9646,49.9723,10161800,0,-0.0022,49.6028,49.158
1999-07-29,49.0385,49.4416,48.4205,48.9042,13033800,0,-0.0015,49.0385,49.4951
1999-07-30,49.1191,49.6565,48.5884,48.6623,10947400,0,-0.0073,49.1191,48.9625
1999-08-02,48.7429,49.7103,48.3399,48.528,9642400,0,-0.003,48.7429,48.7616
1999-08-03,49.193,49.1997,47.5069,48.2123,13005000,0,-0.0221,49.193,48.5985
1999-08-04,48.2122,48.575,47.2986,47.339,13227600,0,-0.0111,48.2122,48.1048
1999-08-05,47.3457,48.0913,46.2171,48.0913,18695200,0,0.0172,47.3457,47.6751
1999-08-06,47.7487,48.6355,47.2382,47.5741,12392200,0,-0.0055,47.7487,48.1614
1999-08-09,47.7487,47.8831,46.8687,46.9628,7983400,0,-0.0155,47.7487,47.4853
1999-08-10,46.8351,47.1777,45.5185,46.5396,16767200,0,-0.0044,46.8351,47.0094
1999-08-11,47.3726,48.1518,46.6605,48.0712,13101400,0,0.0172,47.3726,46.6313
1999-08-12,48.2593,48.5817,47.3994,47.5069,12715000,0,-0.011,48.2593,48.1887
1999-08-13,48.5011,49.6297,48.4205,49.5759,14342600,0,0.0247,48.5011,47.7275
1999-08-16,49.549,50.1402,49.2266,49.9723,11470600,0,0.011,49.549,49.6967
1999-08-17,50.4089,50.4626,49.3072,50.2208,11408400,0,-0.0062,50.4089,50.0944
1999-08-18,49.979,50.597,49.4684,49.6565,7035200,0,-0.0128,49.979,50.0957
1999-08-19,49.1997,49.549,48.7496,49.0654,10157800,0,0.0029,49.1997,49.3388
1999-08-20,49.1191,49.8446,48.8504,49.8446,6920800,0,0.0172,49.1191,49.3436
1999-08-23,50.3014,51.43,50.1872,51.43,9652000,0,0.0155,50.3014,49.9654
1999-08-24,51.0538,52.3436,50.953,51.7793,13891400,0,0.0172,51.0538,51.0815
1999-08-25,52.1017,53.0959,51.5375,52.881,11352000,0,0.0172,52.1017,51.9334
1999-08-26,52.881,53.0691,51.9203,52.001,9753000,0,-0.0154,52.881,52.9994
1999-08-27,52.3906,52.3973,51.3493,51.4837,9635400,0,-0.0187,52.3906,52.0658
1999-08-30,51.6987,51.8599,50.6239,50.7582,10141600,0,-0.0154,51.6987,51.4132
1999-08-31,51.1075,51.6449,49.979,51.3225,14590400,0,0.0035,51.1075,50.9018
1999-09-01,51.645,52.1286,51.3225,51.692,10752000,0,0.0006,51.645,51.2876
1999-09-02,50.7314,51.7793,50.6239,51.5106,14583200,0,0.0172,50.7314,51.6761
1999-09-03,52.9884,53.8953,52.8004,53.8752,14195400,0,0.0168,52.9884,51.6054
1999-09-07,53.7677,54.3051,53.5527,53.6334,9009000,0,-0.0061,53.7677,53.8776
1999-09-08,53.3109,53.8483,52.4779,52.9079,14303400,0,-0.0053,53.3109,53.4381
1999-09-09,52.9347,53.7946,52.666,53.6602,12677600,0,0.0172,52.9347,53.0271
1999-09-10,54.3857,54.8089,53.7677,54.2782,10251000,0,-0.006,54.3857,53.8467
1999-09-13,54.2245,54.332,53.3378,53.6266,7240800,0,-0.0083,54.2245,54.0589
1999-09-14,53.4184,54.2984,53.3109,53.9222,10022600,0,0.0077,53.4184,53.7721
1999-09-15,54.594,54.594,52.8272,52.881,16096000,0,-0.0324,54.594,53.8278
1999-09-16,52.8541,53.3378,51.7591,52.8541,15371000,0,0.0031,52.8541,52.8232
1999-09-17,53.3378,54.547,53.2572,54.4395,14506400,0,0.0242,53.3378,53.0157
1999-09-20,54.6007,54.8156,54.1976,54.5671,6187200,0,-0.0059,54.6007,54.6292
1999-09-21,54.0901,54.1976,53.1027,53.2572,12265800,0,-0.0154,54.0901,54.2771
1999-09-22,53.3378,54.1036,52.6929,53.8215,12441800,0,0.0068,53.3378,53.2564
1999-09-23,54.3857,54.4932,51.2755,51.5912,19766000,0,-0.0556,54.3857,53.7005
1999-09-24,51.2688,51.8599,50.4089,51.6584,23570800,0,0.0073,51.2688,51.3627
1999-09-27,52.3973,52.7735,51.8599,52.0211,12608800,0,-0.0073,52.3973,51.6453
1999-09-28,51.7591,52.4511,50.6507,52.263,20622000,0,0.0077,51.7591,52.0159
1999-09-29,52.263,52.6391,51.215,51.215,15557000,0,-0.0198,52.263,52.1558
1999-09-30,51.6987,52.2898,51.0538,51.7524,17604200,0,0.0018,51.6987,51.2289
1999-10-01,51.0538,51.7726,50.5164,51.7726,19607400,0,0.0172,51.0538,51.7916
1999-10-04,52.048,53.1228,51.7524,52.9347,12434200,0,0.0171,52.048,51.9334
1999-10-05,53.1228,53.9558,52.1823,53.3109,19526400,0,0.0077,53.1228,52.9355
1999-10-06,53.6333,54.4596,52.8205,54.379,19098200,0,0.0172,53.6333,53.531
1999-10-07,54.6813,54.9433,53.8483,54.2514,22013600,0,-0.0051,54.6813,54.5574
1999-10-08,54.0364,54.9769,53.3109,54.8224,22523200,0,0.0172,54.0364,54.4051
1999-10-11,54.9769,55.6218,54.8425,55.5949,13016000,0,0.0116,54.9769,54.9674
1999-10-12,55.4068,55.8502,54.1708,54.332,20182800,0,-0.0271,55.4068,55.6156
1999-10-13,53.714,54.3588,52.5048,52.7197,22570600,0,-0.0151,53.714,53.9074
1999-10-14,52.9079,53.4184,52.048,53.0489,22130400,0,-0.006,52.9079,52.9041
1999-10-15,51.6987,52.451,51.168,51.4837,33703000,0,-0.0032,51.6987,52.5906
1999-10-18,51.5375,51.7256,49.3677,50.8321,24714800,0,-0.0096,51.5375,51.5319
1999-10-19,51.383,51.6449,50.2477,51.1075,26657200,0,0.0021,51.383,51.0423
1999-10-20,51.8868,53.0892,51.3762,52.666,22486400,0,0.0172,51.8868,51.4915
1999-10-21,51.8062,53.5259,51.43,53.5259,22454800,0,0.036,51.8062,52.7807
1999-10-22,53.8416,54.3857,53.0959,53.284,16589400,0,-0.0083,53.8416,53.6736
1999-10-25,53.0422,53.8953,52.8272,53.3109,13855400,0,0.0036,53.0422,53.3924
1999-10-26,53.9558,54.2514,52.7735,52.881,13542400,0,-0.0212,53.9558,53.2339
1999-10-27,52.7466,52.9885,51.9741,52.8004,15225200,0,0.0059,52.7466,52.8143
1999-10-28,53.6333,54.8156,53.1497,54.6276,14103800,0,0.0176,53.6333,53.0558
1999-10-29,55.8904,56.9653,55.7024,56.5353,19000000,0,0.0125,55.8904,54.5771
1999-11-01,56.5353,57.2071,56.1659,56.2398,9681800,0,-0.0033,56.5353,56.5864
