date,symbol,open,high,low,close,macd,macd_signal_line,macd_hist,atr,bolling_middle_band,bolling_upper_band,bolling_lower_band,bolling_upper_diff,bolling_lower_diff,lrs,highest_high,lowest_low,pcn_highest_high,pcn_lowest_low,rmi,rsi,smi
1994-12-28,AAPL,0.2957460284233093,0.2966908255605818,0.2891323223077875,0.2957460284233093,0.0006,-0.0019,0.0025,0.0093,0.2836,0.2999,0.2673,-0.004129394188480295,0.02842145103509891,0.002,,,0.3005,0.2835,75.7363,54.7619,44.2404
1994-12-29,AAPL,0.2966908293563531,0.3014157738782336,0.2957460322069932,0.2985813319683075,0.0012,-0.0013,0.0025,0.0091,0.2845,0.302,0.267,-0.0034124147142525763,0.031575078650867616,0.0019,,,0.3005,0.2835,78.4638,56.0976,46.1638
1994-12-30,AAPL,0.2976364750264085,0.3014157388777688,0.2929115310531895,0.2948011755943298,0.0014,-0.0008,0.0022,0.009,0.2855,0.3028,0.2682,-0.007993362601476484,0.02659571379013609,0.0016,,,0.3014,0.2891,78.8518,52.5,35.7094
1995-01-03,AAPL,0.2938563239344308,0.2938563239344308,0.2862977969876579,0.2900770604610443,0.0012,-0.0004,0.0016,0.009,0.2862,0.3031,0.2693,-0.012995024469535599,0.020749145391624202,0.0012,,,0.3014,0.2891,70.18,48.7805,10.6846
1995-01-04,AAPL,0.2919667965173343,0.2995261584587196,0.2919667965173343,0.2976365387439728,0.0016,0.0,0.0016,0.009,0.287,0.3044,0.2696,-0.0067666367792178495,0.02803971426716345,0.001,,,0.3014,0.2863,71.3796,54.5455,14.4154
1995-01-05,AAPL,0.296690914500313,0.2976365950033743,0.2929116491255352,0.2938564717769623,0.0016,0.0003,0.0013,0.0087,0.2875,0.3051,0.2699,-0.011230198464238728,0.023943142018163333,0.0008,,,0.3014,0.2863,64.0231,51.1628,11.6585
1995-01-06,AAPL,0.3146440361171206,0.3259826613194624,0.3108647719231546,0.3174784779548645,0.0034,0.0009,0.0025,0.0104,0.2896,0.3108,0.2684,0.006679090648737229,0.049077865260991727,0.0012,,,0.3014,0.2863,77.0162,64.9123,32.6089
1995-01-09,AAPL,0.3146440511168271,0.3165336706884307,0.3099191064900252,0.3114548623561859,0.0045,0.0017,0.0028,0.0102,0.2916,0.3131,0.2701,-0.0016288063360867522,0.04133853104845853,0.0012,,,0.326,0.2863,83.4541,59.6491,33.3337
1995-01-10,AAPL,0.3118096781947594,0.3325964568607703,0.3118096781947594,0.3302344381809234,0.0066,0.0026,0.004,0.011,0.2944,0.3202,0.2686,0.010002997950127934,0.06166587841171889,0.0021,,,0.326,0.2863,88.8815,68.1818,50.8314
1995-01-11,AAPL,0.3307066589960195,0.3633044975343554,0.322674876352521,0.3533839285373688,0.0101,0.0041,0.006,0.0131,0.2983,0.3334,0.2632,0.019938704323022194,0.09022915275171534,0.0034,,,0.3326,0.292,93.3998,74.359,62.2071
1995-01-12,AAPL,0.3486591288988524,0.350549606364931,0.3382661579409561,0.3429902195930481,0.0118,0.0057,0.0061,0.0132,0.3017,0.3402,0.2632,0.00281187243015818,0.07976856675593796,0.004,,,0.3633,0.2929,94.4954,67.5,53.5063
1995-01-13,AAPL,0.3486591923796602,0.3486591923796602,0.3354309191244093,0.3392110168933868,0.0128,0.0071,0.0057,0.0132,0.3043,0.3454,0.2632,-0.00616757439537341,0.07598960818214695,0.0044,,,0.3633,0.3099,95.4372,64.9351,40.1844
1995-01-16,AAPL,0.3392108935129149,0.3420453602663796,0.3344859748677091,0.3363755941390991,0.0132,0.0083,0.0049,0.0128,0.3071,0.3489,0.2653,-0.012557353696492135,0.07110854197469041,0.0046,,,0.3633,0.3099,95.6264,63.0137,25.9195
1995-01-17,AAPL,0.3363756874442067,0.3439350749397275,0.3335412451354339,0.3401558101177215,0.0136,0.0094,0.0042,0.0126,0.31,0.3525,0.2675,-0.012318948897207305,0.07263056913265031,0.0047,,,0.3633,0.3118,86.7687,64.2857,13.9809
1995-01-18,AAPL,0.3401558081408996,0.3448798954486847,0.3382661883563415,0.3448798954486847,0.0143,0.0104,0.0039,0.0122,0.3125,0.357,0.268,-0.012142678988542654,0.07690246988591204,0.0048,,,0.3633,0.3227,86.9658,66.1765,12.2022
1995-01-19,AAPL,0.3439350398775362,0.3477143043142681,0.3401557754408044,0.3467694818973541,0.0146,0.0112,0.0034,0.0119,0.3153,0.3611,0.2695,-0.01429428083591533,0.07723324463062353,0.0048,,,0.3505,0.3335,87.7969,67.1875,18.9474
1995-01-20,AAPL,0.3552736997345879,0.3552736997345879,0.3212577706481112,0.32220259308815,0.0129,0.0115,0.0014,0.0135,0.3169,0.3612,0.2726,-0.03904551505956105,0.04965070123586107,0.0038,,,0.3487,0.3335,77.243,51.9481,-10.586
1995-01-23,AAPL,0.3165338296237165,0.3222027416468011,0.3099192621040604,0.3193682730197906,0.0111,0.0115,-0.0004,0.0134,0.3182,0.3611,0.2753,-0.041685655889560025,0.04402220192914125,0.0024,,,0.3553,0.3213,64.2891,50.6849,-33.6557
1995-01-24,AAPL,0.3193680395353703,0.3203128617202974,0.3127543347027166,0.3146439790725708,0.0093,0.011,-0.0017,0.013,0.3193,0.3607,0.2779,-0.04607836553568295,0.03676632368082461,0.001,,,0.3553,0.3099,50.2739,47.8873,-52.1092
1995-01-25,AAPL,0.2985813386452137,0.3174784931393054,0.2985813386452137,0.3098014295101166,0.0073,0.0103,-0.003,0.0134,0.32,0.3603,0.2797,-0.05046066303180918,0.030063522052042324,-0.0007,,,0.3553,0.3099,38.5354,45.7143,-58.4337
1995-01-26,AAPL,0.3089743024586523,0.3136992217496097,0.2966908293563531,0.2985813319683075,0.0047,0.0092,-0.0045,0.0136,0.3201,0.36,0.2802,-0.06145707652681731,0.01841974046343231,-0.0021,,,0.3553,0.2986,32.922,41.0959,-70.2623
1995-01-27,AAPL,0.3014157712459564,0.3051950355031612,0.2948012072521981,0.3014157712459564,0.0029,0.0079,-0.005,0.0134,0.3203,0.36,0.2806,-0.05853493072046323,0.020766473212376124,-0.0035,,,0.3553,0.2967,29.2243,42.8571,-70.2785
1995-01-30,AAPL,0.3033053576946258,0.3061397992708055,0.3014157383874795,0.3033053576946258,0.0017,0.0067,-0.005,0.0128,0.3207,0.3594,0.282,-0.0561153920021944,0.021326107391446025,-0.0042,,,0.3222,0.2948,27.0327,43.9394,-64.2086
1995-01-31,AAPL,0.306139770896162,0.3089742374405486,0.3023605326321489,0.3051949739456177,0.0008,0.0055,-0.0047,0.0124,0.3214,0.3582,0.2846,-0.05305055338672904,0.02064050127796435,-0.0039,,,0.3203,0.2948,26.1232,45.1613,-52.6754
1995-02-01,AAPL,0.308029443808872,0.308029443808872,0.3014157383874795,0.3033053576946258,-0.0001,0.0044,-0.0045,0.0119,0.3217,0.3579,0.2855,-0.05458452629115945,0.017795241680411078,-0.0038,,,0.3175,0.2948,28.926,44.0678,-41.6197
1995-02-02,AAPL,0.3033053306949889,0.316533598211507,0.3033053306949889,0.3146439790725708,0.0001,0.0035,-0.0034,0.012,0.3228,0.3569,0.2887,-0.04221535547964861,0.02590331362479026,-0.0033,,,0.3137,0.2948,36.6211,50.7937,-11.4852
1995-02-03,AAPL,0.3174785080863199,0.3184233305322139,0.3051950593619505,0.3061398565769195,-0.0003,0.0028,-0.0031,0.0121,0.3222,0.357,0.2874,-0.05082311492417152,0.018702828078010547,-0.0031,,,0.3165,0.2948,38.2581,46.1538,-8.2378
1995-02-06,AAPL,0.3080295014687075,0.3080295014687075,0.2985813527025427,0.3061398565769195,-0.0007,0.0021,-0.0028,0.0119,0.3219,0.3571,0.2867,-0.050926632028509555,0.019406345182348517,-0.0026,,,0.3184,0.3014,38.8597,46.6667,-10.9055
1995-02-07,AAPL,0.3051950290542267,0.3099190903527186,0.302360587228947,0.3085018694400787,-0.0008,0.0015,-0.0023,0.0116,0.3209,0.3563,0.2855,-0.04781410566462674,0.02301784454478406,-0.0018,,,0.3184,0.2986,42.3881,48.2759,-9.0055
1995-02-08,AAPL,0.3099191200027203,0.3203129490284353,0.3089743227911866,0.3198405504226684,0.0,0.0012,-0.0012,0.0116,0.3192,0.3513,0.2871,-0.03147734648420514,0.03275844732954197,-0.0004,,,0.3184,0.2986,45.9528,54.8387,19.0171
1995-02-09,AAPL,0.3184233260431626,0.3316515970269371,0.3184233260431626,0.3297619521617889,0.0014,0.0012,0.0002,0.0117,0.3185,0.3491,0.2879,-0.01937763868182274,0.0419015430054005,0.0006,,,0.3203,0.2986,59.1,60.0,49.2352
1995-02-10,AAPL,0.3297619527541747,0.3340136410929336,0.3278723331165565,0.330706775188446,0.0026,0.0015,0.0011,0.0113,0.3181,0.3478,0.2884,-0.017093625012729485,0.042307175389621476,0.0015,,,0.3317,0.2986,68.273,60.6557,65.2574
1995-02-13,AAPL,0.3297211993194855,0.3373004843105264,0.3278263590965048,0.3316160142421722,0.0036,0.0019,0.0017,0.0112,0.3178,0.347,0.2886,-0.015366155667331682,0.042998184151676,0.0023,,,0.334,0.2986,74.4376,61.4035,69.041
1995-02-14,AAPL,0.3316160039384953,0.334458238884361,0.3230884388909271,0.3254578113555908,0.0039,0.0023,0.0016,0.0112,0.3171,0.3447,0.2895,-0.019237429856172827,0.03595305256735448,0.0026,,,0.3373,0.3024,75.7465,56.1404,57.6605
1995-02-15,AAPL,0.3278262714773064,0.3297211111938471,0.3221409427184907,0.3226146399974823,0.0037,0.0026,0.0011,0.011,0.316,0.3407,0.2913,-0.01805114708697153,0.031280427081936124,0.0023,,,0.3373,0.309,70.4975,54.5455,35.202
1995-02-16,AAPL,0.3268789500933321,0.3278263702370186,0.3230884599091487,0.3273526728153229,0.004,0.0029,0.0011,0.0106,0.315,0.336,0.294,-0.008648754848390006,0.03335410047903575,0.0023,,,0.3373,0.3184,67.9713,57.4074,17.4327
1995-02-17,AAPL,0.324984026473558,0.3259314463005496,0.3221409320831299,0.3221409320831299,0.0038,0.0031,0.0007,0.0102,0.315,0.336,0.294,-0.013856300412592393,0.028138164578852154,0.002,,,0.3373,0.3221,60.9232,53.7037,-10.0186
1995-02-21,AAPL,0.3230885665317917,0.3240359616878337,0.3098239211338597,0.3107713162899017,0.0026,0.003,-0.0004,0.0105,0.3146,0.3356,0.2936,-0.024804774784846217,0.01714740736464959,0.0013,,,0.3373,0.3221,51.4691,46.5517,-42.0948
1995-02-22,AAPL,0.3079289262116329,0.3107711608588321,0.304139271581937,0.3093500435352325,0.0016,0.0027,-0.0011,0.0102,0.3143,0.3354,0.2932,-0.026050227316022023,0.016150314386486953,0.0006,,,0.3345,0.3098,44.3631,45.4545,-54.5587
1995-02-23,AAPL,0.3117195020164131,0.317403972422564,0.3031919361971378,0.3046130537986755,0.0003,0.0022,-0.0019,0.0105,0.3141,0.3355,0.2927,-0.030928468194897252,0.011954575792248234,0.0,,,0.3297,0.3041,34.9179,42.5926,-66.4405
1995-02-24,AAPL,0.3041392429013064,0.3060340826876144,0.2918220252816578,0.2956116795539856,-0.0013,0.0015,-0.0028,0.0107,0.3139,0.3358,0.292,-0.04019302410584735,0.0036163832138185192,-0.001,,,0.3278,0.3032,27.1974,37.5,-72.674
1995-02-27,AAPL,0.2899271845817566,0.2956116528261406,0.2888609040309307,0.2899271845817566,-0.0031,0.0006,-0.0037,0.0105,0.3133,0.337,0.2896,-0.04708727228637827,0.00034164144989140555,-0.0022,,,0.3259,0.2918,22.6921,35.0877,-80.3391
1995-02-28,AAPL,0.2918220090022396,0.3022444115544502,0.2880323549413194,0.2994021773338318,-0.0036,-0.0002,-0.0034,0.0107,0.3132,0.3373,0.2891,-0.03790077223969607,0.010305126907359685,-0.0029,,,0.324,0.2889,20.8117,42.3729,-67.8287
1995-03-01,AAPL,0.3012970601423513,0.3041392950084756,0.2988096871796653,0.3031919002532959,-0.0038,-0.001,-0.0028,0.0103,0.3131,0.3374,0.2888,-0.034158708623077294,0.014342509129669112,-0.0031,,,0.3174,0.288,20.5339,44.8276,-47.3945
1995-03-02,AAPL,0.3041392950084756,0.3088763699855446,0.3012970601423513,0.3031919002532959,-0.0038,-0.0015,-0.0023,0.0101,0.313,0.3373,0.2887,-0.03406787964900421,0.014451680155596003,-0.003,,,0.3174,0.288,26.5136,44.4444,-24.4248
1995-03-03,AAPL,0.3012969884834532,0.3084025992590954,0.2994021741234539,0.3050866425037384,-0.0036,-0.0019,-0.0017,0.0101,0.3126,0.3371,0.2881,-0.03200404545864011,0.016977330466116936,-0.0026,,,0.3089,0.288,37.2974,46.1538,0.3891
1995-03-06,AAPL,0.3012970089912414,0.3031918487804996,0.2994021945022715,0.3012970089912414,-0.0038,-0.0023,-0.0015,0.0097,0.3123,0.3371,0.2875,-0.0358365933496943,0.013830611332177056,-0.0022,,,0.3089,0.288,38.5848,43.1373,13.548
1995-03-07,AAPL,0.3022445362543123,0.3022445362543123,0.2899273142399532,0.2904010117053985,-0.0047,-0.0028,-0.0019,0.0099,0.3115,0.338,0.285,-0.04760815015888881,0.005410173569685817,-0.0021,,,0.3089,0.288,33.3087,36.3636,-5.9403
1995-03-08,AAPL,0.2937168921887254,0.3041392971824903,0.2861376075916472,0.299875944852829,-0.0047,-0.0032,-0.0015,0.0105,0.3111,0.3381,0.2841,-0.03819370462147348,0.015745594327131462,-0.0018,,,0.3089,0.2899,32.0118,43.8596,-4.2615
1995-03-09,AAPL,0.3022444288858705,0.3060340831640986,0.2984547746076424,0.3012970089912414,-0.0044,-0.0034,-0.001,0.0103,0.3102,0.3372,0.2832,-0.035883390895038725,0.018077408877521572,-0.0011,,,0.3089,0.2861,30.4626,44.4444,6.4426
1995-03-10,AAPL,0.3003495718738467,0.3060340656153705,0.29845475749353,0.2994021773338318,-0.0044,-0.0036,-0.0008,0.0101,0.3087,0.3345,0.2829,-0.035091380585824894,0.01649573525348852,-0.0005,,,0.3084,0.2861,29.6429,43.1373,15.4241
1995-03-13,AAPL,0.3003496585327351,0.3003496585327351,0.2880324380463612,0.2889798581600189,-0.0051,-0.0039,-0.0012,0.0103,0.3066,0.3317,0.2815,-0.04268477538008075,0.007444491700118627,-0.0005,,,0.306,0.2861,28.9746,37.037,-2.8903
1995-03-14,AAPL,0.2899272906383032,0.2899272906383032,0.2615031679987112,0.2652928233146667,-0.0074,-0.0046,-0.0028,0.0116,0.3033,0.3316,0.275,-0.06628771339695377,-0.00972663997371287,-0.0012,,,0.306,0.2861,17.8084,28.3582,-39.9728
1995-03-15,AAPL,0.2690824786306223,0.2747678091644445,0.264345403160604,0.2652928233146667,-0.0092,-0.0055,-0.0037,0.0115,0.3003,0.3312,0.2694,-0.06588455950940103,-0.004129793861265607,-0.0018,,,0.306,0.2615,12.2098,28.5714,-60.6085
1995-03-16,AAPL,0.2671875953674316,0.2728729502875291,0.2652927806642259,0.2671875953674316,-0.0104,-0.0065,-0.0039,0.0112,0.2975,0.3298,0.2652,-0.06258287356464043,0.0019580642995036257,-0.0025,,,0.306,0.2615,9.2395,30.0,-68.4886
1995-03-17,AAPL,0.2690824140181379,0.2690824140181379,0.2643453396855933,0.2662401795387268,-0.0112,-0.0074,-0.0038,0.0107,0.2944,0.3264,0.2624,-0.060110190194597346,0.0037905492720509693,-0.0033,,,0.306,0.2615,7.7237,29.8246,-71.9426
1995-03-20,AAPL,0.2662402006659743,0.2700298553726768,0.2652927806642259,0.2671875953674316,-0.0117,-0.0083,-0.0034,0.0103,0.2917,0.3231,0.2603,-0.05590391042849635,0.006879101163359491,-0.0036,,,0.3003,0.2615,9.1432,30.1887,-70.4931
1995-03-21,AAPL,0.2690824270187602,0.2785574110511709,0.2671875870740782,0.2747677564620971,-0.0114,-0.0089,-0.0025,0.0104,0.2899,0.3208,0.259,-0.04606399330603306,0.0157995062302273,-0.0034,,,0.2899,0.2615,16.4849,37.037,-56.32
1995-03-22,AAPL,0.2747678966840527,0.2994023718543104,0.2747678966840527,0.2885062396526336,-0.0098,-0.0091,-0.0007,0.0114,0.2888,0.3184,0.2592,-0.02990774203347729,0.029320221338744512,-0.0027,,,0.2786,0.2643,30.8527,46.6667,-24.5147
1995-03-23,AAPL,0.2870849971426706,0.2880324171877183,0.2803342466547845,0.281399667263031,-0.0091,-0.0091,-0.0,0.0112,0.2877,0.3166,0.2588,-0.03516018614854516,0.022559520674607147,-0.0021,,,0.2994,0.2643,39.3344,42.623,-10.6436
1995-03-24,AAPL,0.2832945450530879,0.2870850353470586,0.2823471248819603,0.2861376404762268,-0.008,-0.0089,0.0009,0.0108,0.2872,0.3158,0.2586,-0.029695827808920494,0.027571108761374086,-0.0014,,,0.2994,0.2643,48.3801,46.6667,1.289
1995-03-27,AAPL,0.2851901372678841,0.2851901372678841,0.2776099684964786,0.281873345375061,-0.0075,-0.0086,0.0011,0.0106,0.2868,0.3155,0.2581,-0.033622028770937507,0.023768719521059467,-0.0011,,,0.2994,0.2653,51.4804,44.0678,1.6451
1995-03-28,AAPL,0.2747676795789843,0.2754782380343452,0.2586608108476518,0.260555624961853,-0.0087,-0.0086,-0.0001,0.0115,0.2849,0.3151,0.2547,-0.05458231804349639,0.005893567967202473,-0.0011,,,0.2994,0.2672,40.5357,34.2857,-25.4562
1995-03-29,AAPL,0.2577125309307788,0.2643452784905387,0.2567651365238197,0.260555624961853,-0.0095,-0.0088,-0.0007,0.0112,0.2827,0.3135,0.2519,-0.05291860824930872,0.00862985817301476,-0.0008,,,0.2994,0.2587,34.3175,33.8462,-43.3321
1995-03-30,AAPL,0.2624506293862341,0.2690825209060149,0.2615032090833227,0.2681351006031036,-0.0094,-0.0089,-0.0005,0.011,0.281,0.3109,0.2511,-0.04275767159918614,0.01702787280539325,-0.0002,,,0.288,0.2568,29.8047,39.3939,-43.8036
1995-03-31,AAPL,0.2662402006659743,0.2700298553726768,0.2633979659610203,0.2671875953674316,-0.0092,-0.009,-0.0002,0.0107,0.2791,0.3074,0.2508,-0.04021323893909917,0.016388429673962313,0.0001,,,0.2871,0.2568,26.5497,38.7097,-40.0967
1995-04-03,AAPL,0.2690823972225189,0.2709772116570925,0.2662401629205147,0.2690823972225189,-0.0089,-0.009,0.0001,0.0103,0.2775,0.3042,0.2508,-0.035097428217199356,0.01826222266223715,-0.0001,,,0.2852,0.2568,31.5128,40.678,-27.0719
1995-04-04,AAPL,0.2709773132412331,0.2719255936739319,0.2548704357484186,0.2567652761936188,-0.0096,-0.0091,-0.0005,0.0108,0.2758,0.3032,0.2484,-0.04647130734369731,0.008401859730934852,-0.0008,,,0.2755,0.2568,30.467,34.9206,-31.6838
1995-04-05,AAPL,0.2586607701549568,0.2633978426456451,0.25581767657116,0.2633978426456451,-0.0094,-0.0091,-0.0003,0.0106,0.274,0.2996,0.2484,-0.03617733000894097,0.014973015300231096,-0.0011,,,0.2719,0.2549,29.088,39.6825,-26.9505
1995-04-06,AAPL,0.2823469536536192,0.2880322808419978,0.2693191815174681,0.2785573005676269,-0.008,-0.0089,0.0009,0.0116,0.2728,0.2952,0.2504,-0.01668603306917954,0.02820063420443336,-0.0011,,,0.2719,0.2549,36.9192,49.2754,-1.4855
1995-04-07,AAPL,0.2804521144604829,0.281399534057051,0.2747676474816346,0.2785573005676269,-0.0067,-0.0085,0.0018,0.0112,0.2718,0.2909,0.2527,-0.012338839877622187,0.02585344101287601,-0.001,,,0.288,0.2549,42.9225,50.0,17.4311
1995-04-10,AAPL,0.2795048139749947,0.2804522085892587,0.2738203197879672,0.2776099741458893,-0.0058,-0.0079,0.0021,0.0109,0.2712,0.2888,0.2536,-0.011225617221452433,0.024045565513231004,-0.0008,,,0.288,0.2549,53.9429,50.0,26.9391
1995-04-11,AAPL,0.2785574694977459,0.2870850353470586,0.2776100493266185,0.2861376404762268,-0.0043,-0.0072,0.0029,0.0108,0.2723,0.2909,0.2537,-0.004714877301603193,0.03239015825405683,0.0001,,,0.288,0.2549,62.8789,54.8387,45.2522
1995-04-12,AAPL,0.289927210795638,0.3003495886289787,0.2832944619343369,0.2956116795539856,-0.0023,-0.0062,0.0039,0.0112,0.2738,0.2946,0.253,0.000969530717603917,0.0426538283903673,0.0011,,,0.288,0.2558,68.1718,59.375,55.6286
1995-04-13,AAPL,0.29750646714084,0.29750646714084,0.2870849251592786,0.2899271845817566,-0.0012,-0.0052,0.004,0.0112,0.2749,0.2966,0.2532,-0.006715522613932268,0.036769891777445496,0.0019,,,0.3003,0.2693,71.2907,55.5556,50.6896
1995-04-17,AAPL,0.2889797859568696,0.2984547690351891,0.28708494620299,0.2908746004104614,-0.0002,-0.0042,0.004,0.0112,0.2761,0.2985,0.2537,-0.0076446049890534495,0.03719380580997628,0.0027,,,0.3003,0.2738,74.6083,55.9322,44.2807
1995-04-18,AAPL,0.2918220850562648,0.2927695051434811,0.2842419147491455,0.2842419147491455,0.0,-0.0034,0.0034,0.011,0.277,0.2993,0.2547,-0.015047141447686319,0.029530970945977286,0.0025,,,0.3003,0.2738,73.2262,51.6667,24.4407
1995-04-19,AAPL,0.2842419067368371,0.2842419067368371,0.2700298721206977,0.2757152020931244,-0.0005,-0.0028,0.0023,0.0112,0.277,0.2993,0.2547,-0.023558747939172398,0.02098915212542113,0.002,,,0.3003,0.2776,59.9135,46.7742,-4.8165
1995-04-20,AAPL,0.2813997089955396,0.2918221153458031,0.2776100535536224,0.285190224647522,-0.0001,-0.0023,0.0022,0.0116,0.2769,0.2989,0.2549,-0.013687289448787665,0.03026773874383165,0.0019,,,0.3003,0.27,57.0895,52.3077,-9.0027
1995-04-21,AAPL,0.2823470381715152,0.2994021899326982,0.2813996182913459,0.2965590953826904,0.0011,-0.0016,0.0027,0.012,0.2776,0.3011,0.2541,-0.004580387613676684,0.042498578379057406,0.002,,,0.2985,0.27,59.695,57.971,13.2841
1995-04-24,AAPL,0.2956116795539856,0.3003495886289787,0.2918220252816578,0.2956116795539856,0.0019,-0.0009,0.0028,0.0118,0.2781,0.3027,0.2535,-0.007052279950213236,0.0420756390581844,0.0021,,,0.2994,0.27,64.6073,56.9231,33.1905
1995-04-25,AAPL,0.2965591864577424,0.2984548617097538,0.2823471248819603,0.2861376404762268,0.0018,-0.0004,0.0022,0.0121,0.2783,0.3031,0.2535,-0.01692658507108924,0.03260186602354287,0.0013,,,0.3003,0.27,68.6148,50.7463,31.0276
1995-04-26,AAPL,0.2851901108445792,0.2937168132111553,0.283294436320158,0.2899271845817566,0.0019,0.0001,0.0018,0.012,0.2798,0.3036,0.256,-0.013715305262829325,0.03396967442634252,0.0008,,,0.3003,0.27,70.3581,52.3077,25.8376
1995-04-27,AAPL,0.2918220413238552,0.2918220413238552,0.286137572253018,0.2870849668979645,0.0018,0.0004,0.0014,0.0115,0.2811,0.3034,0.2588,-0.016332887861839562,0.028302821657768484,0.0006,,,0.3003,0.2776,62.4314,50.7937,11.9773
1995-04-28,AAPL,0.2880323449667712,0.2908745790889633,0.2842418308273647,0.2899271845817566,0.0021,0.0008,0.0013,0.0112,0.2822,0.304,0.2604,-0.014071161923044362,0.029525531086557533,0.0004,,,0.3003,0.2814,57.9542,52.459,2.256
1995-05-01,AAPL,0.2899271845817566,0.2937168132111553,0.2880323449667712,0.2899271845817566,0.0021,0.001,0.0011,0.0108,0.2833,0.3042,0.2624,-0.014272987498923084,0.027527356662436275,0.0001,,,0.3003,0.2823,60.1325,52.6316,-2.3365
1995-05-02,AAPL,0.2899272782736766,0.2908746730870403,0.2842419226820245,0.2889798581600189,0.002,0.0012,0.0008,0.0105,0.2843,0.3043,0.2643,-0.015283772664466178,0.024643488984504025,-0.0,,,0.2985,0.2823,59.2554,51.8519,-2.1276
1995-05-03,AAPL,0.2899272782736766,0.2927695133143557,0.2880324380463612,0.2889798581600189,0.002,0.0014,0.0006,0.0101,0.2859,0.3014,0.2704,-0.012426250188503074,0.01858596650854094,0.0002,,,0.2937,0.2833,60.5701,52.0,-1.7088
1995-05-04,AAPL,0.2899272314206743,0.3022444499165534,0.2880323914995699,0.2918220460414886,0.0021,0.0015,0.0006,0.0104,0.2874,0.2991,0.2757,-0.007306617794883619,0.016150709877860825,0.0004,,,0.2937,0.2842,61.9724,54.1667,-5.8666
1995-05-05,AAPL,0.2937169329385597,0.2965591935196242,0.2889798825707114,0.2946643531322479,0.0025,0.0017,0.0008,0.0102,0.2882,0.2996,0.2768,-0.004941018417266907,0.017869724681762733,0.0006,,,0.3022,0.2842,65.4799,56.5217,-0.6085
1995-05-08,AAPL,0.3022444546865302,0.3107711585651969,0.301297034711026,0.3069815039634704,0.0038,0.0021,0.0017,0.0106,0.2896,0.3028,0.2764,0.004181217752436572,0.030581790174504186,0.001,,,0.3022,0.2842,75.3531,63.4615,26.167
1995-05-09,AAPL,0.3079289870495404,0.3136143176770775,0.3031919368017337,0.3126669228076935,0.0051,0.0027,0.0024,0.0106,0.2913,0.3068,0.2758,0.005885174870173093,0.03684867074521386,0.0011,,,0.3108,0.2842,82.7657,66.0377,51.3142
1995-05-10,AAPL,0.3145616843001623,0.317403919025083,0.3088763546404165,0.3140879869461059,0.0062,0.0034,0.0028,0.0104,0.2927,0.3109,0.2745,0.003225946794329526,0.039550027097882245,0.0014,,,0.3136,0.288,86.9742,66.6667,64.2978
1995-05-11,AAPL,0.3155092534816359,0.3155092534816359,0.3060342646087818,0.3107713162899017,0.0067,0.0041,0.0026,0.0104,0.2935,0.3133,0.2737,-0.002499927028422333,0.03704255960822572,0.0019,,,0.3174,0.288,89.1622,64.0,63.9235
1995-05-12,AAPL,0.3098237844491276,0.3311422912804774,0.3069815243340095,0.330668568611145,0.0086,0.005,0.0036,0.0114,0.2955,0.321,0.27,0.00971297053298198,0.06062416668930809,0.0029,,,0.3174,0.289,91.5482,72.1311,72.8933
1995-05-15,AAPL,0.3268789137579463,0.3316159886495177,0.3221410039567356,0.330668568611145,0.0101,0.006,0.0041,0.0112,0.2975,0.3271,0.2679,0.0035951583212617266,0.06274197890102834,0.0034,,,0.3311,0.3013,92.9049,71.9298,80.1759
1995-05-16,AAPL,0.3268789389850144,0.33635308949933,0.3221410288181528,0.3316160142421722,0.0111,0.007,0.0041,0.0114,0.2999,0.3323,0.2675,-0.0006751513857657931,0.06410717987011016,0.0038,,,0.3316,0.3032,93.9802,72.2222,78.8759
1995-05-17,AAPL,0.3316160012488153,0.3363530763203654,0.3297211864003712,0.3335108160972595,0.012,0.008,0.004,0.0111,0.3028,0.3363,0.2693,-0.0028265569892976794,0.0642481891838167,0.0041,,,0.3364,0.306,95.0847,73.0769,79.1821
1995-05-18,AAPL,0.3344582669267209,0.3344582669267209,0.3278263763968915,0.3287737965583801,0.0122,0.0089,0.0033,0.0108,0.305,0.3393,0.2707,-0.010560677016284437,0.058108270133044704,0.0041,,,0.3364,0.306,93.4519,68.6275,71.5754
1995-05-19,AAPL,0.3249840737174475,0.3316159628699134,0.3230883988784311,0.3240357935428619,0.0118,0.0094,0.0024,0.0106,0.3063,0.3414,0.2712,-0.017333808734688927,0.05280539582041266,0.0037,,,0.3364,0.307,87.4445,64.0,49.3568
1995-05-22,AAPL,0.322141012106737,0.3344582319259643,0.3202461719820532,0.3344582319259643,0.0122,0.01,0.0022,0.0109,0.3083,0.345,0.2716,-0.010582215560747565,0.06289867941267613,0.0035,,,0.3364,0.3221,87.8277,68.5185,46.9256
1995-05-23,AAPL,0.3344581250806652,0.3363529646000276,0.3297210768828287,0.3325633108615875,0.0122,0.0104,0.0018,0.0106,0.3106,0.3473,0.2739,-0.014753207165810966,0.05867982888898604,0.0031,,,0.3364,0.3202,86.8181,66.6667,47.3578
1995-05-24,AAPL,0.3316159674376916,0.3354056220484848,0.324984078193876,0.3297211527824402,0.0119,0.0107,0.0012,0.0106,0.3126,0.3489,0.2763,-0.01920825454560854,0.05345056011048893,0.0024,,,0.3364,0.3202,86.989,64.0,40.9855
